stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1981,1.437568456,0.408,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,617.5096201,243.6662576
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1982,1.396495071,0.553,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,619.6721429,253.896051
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1983,1.365005476,0.673,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,616.1122788,259.0134015
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1984,1.367743702,1.75,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,609.6531935,260.5977589
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1985,1.266429354,1.51,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,616.7248645,269.8828482
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1986,1.226725082,1.61,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,579.2011149,249.838729
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1987,1.170591457,0.889,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,606.867453,276.0940649
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1988,1.226725082,0.93,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,591.3509596,272.2940807
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1989,1.262322015,1.06,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,613.2784362,294.6533286
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1990,1.256845564,0.907,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,651.4732261,333.2576125
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1991,1.258214677,0.339,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,640.8644471,335.2402154
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1992,1.317086528,0.199,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,642.3099952,343.6100413
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1993,1.396495071,0.283,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,638.544712,347.3890123
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1994,1.464950712,0.162,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,662.0561514,371.4724257
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1995,1.560788609,0.374,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,678.1288583,392.8820708
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1996,1.601861993,0.301,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,0,0,0,0,0,701.4005527,426.2171754
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1997,1.656626506,0.303,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,700.4568152,434.6791053
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1998,1.69769989,0.428,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,676.7555278,412.048441
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1999,1.711391019,0.338,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,711.7279455,460.9941708
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2000,1.711391019,0.517,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,772.7718285,532.9801463
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2001,1.684008762,0.567,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,762.6688947,536.6855747
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2002,1.642935378,0.546,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,775.3585696,556.3824345
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2003,1.615553122,0.47,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,804.460846,602.3616468
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2004,1.601861993,0.439,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,852.1634092,667.1776087
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2005,1.601861993,0.39,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,886.5922955,742.4496123
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2006,1.62924425,0.384,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,933.7895339,775.9088251
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2007,1.642935378,0.355,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,943.7751926,835.1053244
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2008,1.656626506,0.38,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,1002.543901,939.1759811
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2009,1.656626506,0.369,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,955.681405,867.1567118
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2010,1.642935378,0.435,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,1008.332348,954.014479
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2011,1.615553122,0.47,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,1034.689378,1065.880214
PERCHQCI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2012,1.574479737,0.482,0,1,1,3,1,1,1,1,1,1,0.0395256115425238,67761.9992667585,8.15,53,0,0,0,0,1,0,0,0,0,1053.213833,1109.778208
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1951,3.666724049,0.0467,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,286.3280108,26.91169573
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1952,3.683938716,0.052,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,287.5817183,28.19454
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1953,3.683938716,0.032,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,294.1970898,29.87986628
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1954,3.701153383,0.0572,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,302.0103146,32.01467778
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1955,3.701153383,0.0469,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,312.0223667,35.35172064
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1956,3.735582716,0.232,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,316.1346642,37.34141312
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1957,3.666724049,0.245,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,325.2565995,40.56692774
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1958,3.632294715,0.0545,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,333.2351763,44.34132878
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1959,3.666724049,0.228,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,340.3727315,47.76294559
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1960,3.632294715,0.303,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,339.2031088,48.06153715
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1961,3.580650714,0.546,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,339.9156778,48.1673475
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1962,3.460148046,1.07,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,348.0610515,51.01108311
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1963,3.184713376,1.24,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,360.2181767,56.18111111
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1964,2.874849372,0.693,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,376.6430405,63.94430513
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1965,2.737132036,1.25,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,390.4208484,71.48254129
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1966,2.478912033,3.23,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,393.2001394,74.7217717
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1967,1.841969358,2.69,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,396.2471263,77.0208148
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1968,1.495954553,2.67,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,398.0533681,78.79587307
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1969,1.236013083,1.11,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,407.3431448,83.95700925
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1970,1.203305216,2.59,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,413.3486932,88.79211729
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1971,1.039765881,2.17,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,423.7189934,95.27008996
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1972,0.939920813,1.53,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,438.1873226,104.0095171
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1973,0.912377345,1.72,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,461.774865,117.4289591
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1974,0.87794801200000006,0.872,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,503.2723862,140.4380022
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1975,0.910655879,0.519,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,517.0344674,151.7090329
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1976,0.957135479,0.134,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,529.5416,161.2260675
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1977,1.03460148,0.0175,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,529.5361983,165.1861711
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1978,1.117231882,0.0559,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,533.4881478,170.2361301
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1979,1.191254949,0.115,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,577.5628601,201.1508816
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1980,1.246341883,0.382,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,607.1760313,227.1918834
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1981,1.25839215,0.496,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,617.5096201,243.6662576
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1982,1.24289895,0.481,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,619.6721429,253.896051
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1983,1.22224135,0.792,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,616.1122788,259.0134015
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1984,1.174040282,0.743,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,0,0,0,0,0,0,0,0,0,609.6531935,260.5977589
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1985,1.137889482,0.546,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,616.7248645,269.8828482
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1986,1.124117748,1.21,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,579.2011149,249.838729
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1987,1.060423481,0.988,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,606.867453,276.0940649
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1988,1.036322947,0.8,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,591.3509596,272.2940807
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1989,1.048373214,1.24,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,613.2784362,294.6533286
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1990,1.02427268,1.17,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,651.4732261,333.2576125
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1991,1.010500947,0.806,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,640.8644471,335.2402154
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1992,1.03460148,1.03,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,642.3099952,343.6100413
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1993,1.036322947,1.61,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,638.544712,347.3890123
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1994,0.979514546,1.7,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,662.0561514,371.4724257
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1995,0.912377345,1,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,678.1288583,392.8820708
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1996,0.912377345,0.631,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,0,0,0,0,0,701.4005527,426.2171754
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1997,0.946806679,0.458,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,700.4568152,434.6791053
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1998,0.996729213,0.506,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,676.7555278,412.048441
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,1999,1.041487347,0.483,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,711.7279455,460.9941708
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2000,1.082802548,0.42,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,772.7718285,532.9801463
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2001,1.129282148,0.401,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,762.6688947,536.6855747
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2002,1.170597349,0.436,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,775.3585696,556.3824345
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2003,1.205026683,0.454,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,804.460846,602.3616468
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2004,1.22740575,0.435,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,852.1634092,667.1776087
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2005,1.239456017,0.429,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,886.5922955,742.4496123
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2006,1.256670683,0.406,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,933.7895339,775.9088251
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2007,1.287657084,0.363,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,943.7751926,835.1053244
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2008,1.330693751,0.542,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,1002.543901,939.1759811
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2009,1.346186951,0.352,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,955.681405,867.1567118
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2010,1.397830952,0.274,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,1008.332348,954.014479
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2011,1.442589086,0.376,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,1034.689378,1065.880214
PERCHWCVANI,Sebastes alutus,Pacific ocean perch,Canada West Coast,Canada,2012,1.475296953,0.384,1,2,1,3,2,1,1,1,1,1,0.0669461022772002,42688.4794112283,8.15,53,1,0,0,0,1,0,0,0,0,1053.213833,1109.778208
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1966,1.979522184,0.174698795,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,170.1334753,27.18918521
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1967,1.860068259,0.289156627,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,174.2368904,29.27738712
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1968,1.757679181,0.174698795,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,180.5039333,32.4579048
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1969,1.860068259,0.256024096,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,182.5567586,34.61826036
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1970,1.945392491,0.289156627,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,187.5688953,37.66911179
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1971,1.945392491,0.189759036,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,190.4948406,40.09344208
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1972,2.337883959,0.15060241,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,198.2985434,44.36318568
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1973,2.679180887,0.13253012,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,210.4867813,51.15449281
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1974,2.71331058,0.18373494,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,237.7532185,65.51744718
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1975,2.730375427,0.171686747,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,234.4389541,66.50437719
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1976,2.662116041,0.14457831300000001,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,241.6086321,72.04932302
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1977,2.542662116,0.09939759,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,227.7164494,67.25257138
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1978,2.354948805,0.090361446,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,228.2121515,69.26641937
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1979,2.406143345,0.123493976,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,246.1543288,81.87278297
PHAKEPCOAST,Merluccius productus,Pacific hake,US West Coast,United States,1980,2.423208191,0.075301205,1,2,1,2,2,1,1,1,1,1,0.300303521727596,2637076.58537942,3.36,91,0,0,0,0,0,0,0,0,0,258.687331,93.13109716
